file,base_4.2.1_exit,head_exit
../ruchy-book/listings/ch01-hello-world/listing-01-03/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-02/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-05/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-04/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-06/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-08/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-01/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-02/src/main.ruchy,0,0
../ruchy-book/listings/ch01-hello-world/listing-01-07/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-03/src/main.ruchy,0,0
../ruchy-book/listings/ch03-functions/listing-03-01/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-04/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-06/src/main.ruchy,0,0
../ruchy-book/listings/ch02-variables-types/listing-02-05/src/main.ruchy,0,0
../ruchy-book/listings/ch03-functions/listing-03-02/src/main.ruchy,0,0
../ruchy-book/listings/ch03-functions/listing-03-03/src/main.ruchy,0,0
../ruchy-book/listings/ch04-command-line/listing-04-01/src/main.ruchy,0,0
../ruchy-book/listings/ch03-functions/listing-03-05/src/main.ruchy,0,0
../ruchy-book/listings/ch03-functions/listing-03-04/src/main.ruchy,0,0
../ruchy-book/listings/ch05-control-flow/listing-05-02/src/main.ruchy,0,0
../ruchy-book/listings/ch05-control-flow/listing-05-01/src/main.ruchy,0,0
../ruchy-book/listings/ch05-data-processing/listing-05-01/src/main.ruchy,0,0
../ruchy-book/listings/ch05-control-flow/listing-05-03/src/main.ruchy,0,0
../ruchy-book/listings/ch06-file-operations/listing-06-01/src/main.ruchy,0,0
../ruchy-book/listings/ch05-control-flow/listing-05-04/src/main.ruchy,0,0
../ruchy-book/listings/ch07-applications/listing-07-01/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-01/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-02/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-05/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-03/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-04/src/main.ruchy,0,0
../ruchy-book/.ruchy,1,1
../ruchy-book/listings/ch08-advanced/listing-08-06/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-08/src/main.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-07/src/main.ruchy,0,0
../ruchy-book/one_liner_tests.ruchy,0,0
../ruchy-book/listings/ch08-advanced/listing-08-09/src/main.ruchy,0,0
../ruchy-book/test/bugs/array-index-assignment.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-003-string-concat.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-005-array-sum.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-007-fibonacci.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-008-primes.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-002-matrix-multiply.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-008-primes-verify.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-011-nested-loops.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-009-json-parsing.ruchy,0,0
../ruchy-book/test/ch21-benchmarks/bench-012-startup.ruchy,0,0
../ruchy-book/test/ch21-publish/02-complete-manifest/src/lib.ruchy,0,0
../ruchy-book/test/ch21-publish/04-incomplete-manifest/src/lib.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/bench-006-file-processing.ruchy,0,0
../ruchy-book/test/ch21-publish/05-publish-options/src/lib.ruchy,0,0
../ruchy-book/test/ch21-publish/03-missing-manifest/src/lib.ruchy,0,0
../ruchy-book/test/ch21-optimize/factorial.ruchy,0,0
../ruchy-book/test/ch21-publish/01-basic-manifest/src/lib.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/bench-004-binary-tree.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch01-02-hello-world_example_7.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch01-02-hello-world_example_5.ruchy,1,1
../ruchy-book/test/extracted-examples/broken/ch01-02-hello-world_example_6.ruchy,1,1
../ruchy-book/test/extracted-examples/broken/ch02-00-variables-types_example_5.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch02-00-variables-types_example_3.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch02-00-variables-types_example_6.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch02-00-variables-types-tdd_example_6.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch02-00-variables-types-tdd_example_7.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch03-00-functions_example_5.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch03-00-functions_example_12.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch03-00-functions_example_9.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch03-00-functions_example_7.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch04-modules/test_01_basic_module.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch10-00-input-output-tdd_example_4.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch04-modules/test_02_use_statement.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch10-00-input-output-tdd_example_5.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch18-dataframes/01-dataframe-creation.ruchy,0,0
../ruchy-book/test/issue-116-file-methods.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/dataframe-tests/working_example.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/dataframe-tests/comprehensive_test.ruchy,0,0
../ruchy-book/test/issue-118-result-test.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch18-dataframes/02-dataframe-operations.ruchy,0,0
../ruchy-book/test/extracted-examples/broken/ch18-dataframes/03-dataframe-analytics.ruchy,0,0
../ruchy-book/test/issue-119-global-mut.ruchy,0,0
../ruchy-book/tests/ch04-practical-patterns/test_03_accumulator_patterns.ruchy,0,0
../ruchy-book/tests/extracted/appendix-b-ruchy-vs-julia_example_3.ruchy,0,0
../ruchy-book/tests/extracted/appendix-b-ruchy-vs-julia_example_1.ruchy,0,0
../ruchy-book/tests/ch04-practical-patterns/test_01_safe_calculator.ruchy,0,0
../ruchy-book/tests/extracted/appendix-b-ruchy-vs-julia_example_4.ruchy,0,0
../ruchy-book/tests/extracted/appendix-b-ruchy-vs-julia_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch01-00-getting-started_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch01-00-getting-started_example_2.ruchy,1,1
../ruchy-book/tests/extracted/ch01-02-hello-world_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch01-02-hello-world-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch02-00-variables-types-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch03-00-functions-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_11.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_12.ruchy,0,0
../ruchy-book/tests/extracted/ch04-00-practical-patterns-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_13.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_14.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch05-00-control-flow-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_12.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_14.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_11.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_13.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_15.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_17.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_16.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch06-00-data-structures-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_11.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_12.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_14.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_15.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_13.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch10-00-input-output-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_11.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch13-00-debugging-tracing-tdd_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch14-00-toolchain-mastery-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch14-00-toolchain-mastery-tdd_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch14-00-toolchain-mastery-tdd_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch14-00-toolchain-mastery-tdd_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch15-00-binary-compilation-deployment_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch15-00-binary-compilation-deployment_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch15-00-binary-compilation-deployment_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch16-00-testing-quality-assurance_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch18-00-dataframes-data-processing_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch17-00-error-handling-robustness_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch18-00-dataframes-data-processing_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch18-00-dataframes-data-processing_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch18-00-dataframes-data-processing_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_11.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_10.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_12.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_2.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_13.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_3.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_4.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_5.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_7.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_6.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_8.ruchy,0,0
../ruchy-book/tests/extracted/ch19-00-structs-oop_example_9.ruchy,0,0
../ruchy-book/tests/extracted/ch24-00-nasa-optimization-deployment_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch21-00-professional-tooling-tdd_example_1.ruchy,0,0
../ruchy-book/tests/extracted/ch21-00-scientific-benchmarking_example_1.ruchy,0,0
../ruchy-book/tests/extracted/conclusion_example_1.ruchy,0,0
../ruchy-book/test/test-data/generate-bench-009-data.ruchy,0,0
../ruchy-book/test/tooling/simple_test.ruchy,0,0
../ruchy-book/test/validate-bench-009.ruchy,0,0
../ruchy-book/test/verify-issue-119-fixed.ruchy,0,0
../ruchy-book/test/verify-issue-116-fixed.ruchy,0,0
../ruchy-book/test/verify-transpiler-global-state.ruchy,0,0
../ruchy-cli-tools-book/bug_colons.ruchy,0,0
../ruchy-book/test/verify-parse-json-broken.ruchy,0,0
../ruchy-cli-tools-book/bug_reproductions/bug_test_assertions.ruchy,0,0
../ruchy-cli-tools-book/bug_reproductions/bug_test_attr.ruchy,0,0
../ruchy-cli-tools-book/bug_reproductions/bug_range_transpile.ruchy,0,0
../ruchy-cli-tools-book/bug_workaround_test.ruchy,0,0
../ruchy-cli-tools-book/bug_reproductions/bug_fmt_corruption.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-cat/cat.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-wc/wc.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-grep/grep.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-head/head.ruchy,0,0
../ruchy-cli-tools-book/test_file_read_workaround.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-grep/grep_test.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-cat/cat_test.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-001/examples/usage.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-head/head_test.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-001/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-001/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-001/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-001/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-002/tests/integration_tests.ruchy,0,0
../ruchy-cli-tools-book/examples/ruchy-wc/wc_test.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-002/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-003/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-002/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-002/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-004/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-003/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-003/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-003/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-004/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-004/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-004/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-005/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-005/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-005/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-005/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-006/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-007/src/main.ruchy,1,1
../ruchy-cookbook/recipes/ch01/recipe-006/tests/property_tests.ruchy,1,1
../ruchy-cookbook/recipes/ch01/recipe-006/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-006/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-007/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-007/tests/integration_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-007/tests/property_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-008/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-010/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-009/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-011/tests/unit_tests.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-010/src/main.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-008/src/main.ruchy,0,0
../ruchy-repl-demos/benchmarks/simple_benchmark.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-011/src/main.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/arithmetic_operations.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/arrays.ruchy,0,0
../ruchy-cookbook/recipes/ch01/recipe-009/src/main.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/comments_and_documentation.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/control_flow.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/expressions.ruchy,0,0
../ruchy-repl-demos/benchmarks/ch1_performance.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/loops.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/mutable_variables.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/operators.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/records.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/string_operations.ruchy,0,0
../ruchy-repl-demos/demos/repl/01-basics/variables_and_types.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/closures.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/function_composition.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/function_basics.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/function_helpers.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/function_returns.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/nested_functions.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/higher_order.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/pure_functions.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/recursion.ruchy,0,0
../ruchy-repl-demos/demos/repl/02-functions/simple_functions.ruchy,0,0
../ruchy-repl-demos/demos/repl/03-data-structures/array_operations.ruchy,0,0
../ruchy-repl-demos/demos/repl/03-data-structures/nested_arrays.ruchy,0,0
../ruchy-repl-demos/demos/repl/03-data-structures/practical_data_structures.ruchy,0,0
../ruchy-repl-demos/demos/repl/03-data-structures/transforming_structures.ruchy,0,0
../ruchy-repl-demos/demos/repl/03-data-structures/working_with_records.ruchy,0,0
../ruchy-repl-demos/demos/repl/04-algorithms/array_algorithms.ruchy,0,0
../ruchy-repl-demos/demos/repl/04-algorithms/string_algorithms.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/closures_advanced.ruchy,0,0
../ruchy-repl-demos/demos/repl/04-algorithms/binary_search.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/closure_patterns.ruchy,0,0
../ruchy-repl-demos/demos/repl/04-algorithms/recursion_patterns.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/functional_composition.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/filter_operations.ruchy,0,0
../ruchy-repl-demos/demos/repl/04-algorithms/math_algorithms.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/function_chaining.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/higher_order_functions.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/immutable_patterns.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/map_operations.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/partial_application.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/point_free_style.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/pure_functions.ruchy,0,0
../ruchy-repl-demos/demos/repl/05-functional/reduce_patterns.ruchy,0,0
../ruchy-repl-demos/demos/repl/06-replays/simple_replay_demo.ruchy,0,0
../ruchy-repl-demos/demos/repl/07-tab-completion-test-cases/completion_examples.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/05_data_cleaning.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/02_reduce_fold.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/03_groupby_aggregate.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/01_map_filter.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/07_pivot_reshape.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/09_data_validation.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/transformations/08_missing_data.ruchy,0,0
../ruchy-repl-demos/demos/repl/09-wasm-analysis/simple_wasm_test.ruchy,0,0
../ruchy-repl-demos/demos/repl/08-data-science/visualization/03_categorical_encoding.ruchy,0,0
